2021-03-08 09:41:54.155  INFO 31564 --- [main] com.spf.SpringBootDemoApplication        : Starting SpringBootDemoApplication on DESKTOP-58RML1U with PID 31564 (E:\Myproject\Spring-boot-project\demo-portal\target\classes started by cui66 in E:\Myproject\Spring-boot-project)
2021-03-08 09:43:36.517  INFO 31564 --- [http-nio-8805-exec-233] com.spf.controller.StudentController     : ---扣减成功，剩余库存：22
2021-03-08 09:43:36.518  INFO 31564 --- [http-nio-8805-exec-370] com.spf.controller.StudentController     : ---扣减成功，剩余库存：21
2021-03-08 09:43:36.520  INFO 31564 --- [http-nio-8805-exec-259] com.spf.controller.StudentController     : ---扣减成功，剩余库存：20
2021-03-08 09:43:36.522  INFO 31564 --- [http-nio-8805-exec-219] com.spf.controller.StudentController     : ---扣减成功，剩余库存：19
2021-03-08 09:43:36.524  INFO 31564 --- [http-nio-8805-exec-242] com.spf.controller.StudentController     : ---扣减成功，剩余库存：18
2021-03-08 09:43:36.526  INFO 31564 --- [http-nio-8805-exec-385] com.spf.controller.StudentController     : ---扣减成功，剩余库存：17
2021-03-08 09:43:36.529  INFO 31564 --- [http-nio-8805-exec-378] com.spf.controller.StudentController     : ---扣减成功，剩余库存：16
2021-03-08 09:43:36.531  INFO 31564 --- [http-nio-8805-exec-351] com.spf.controller.StudentController     : ---扣减成功，剩余库存：15
2021-03-08 09:43:36.533  INFO 31564 --- [http-nio-8805-exec-382] com.spf.controller.StudentController     : ---扣减成功，剩余库存：14
2021-03-08 09:43:36.537  INFO 31564 --- [http-nio-8805-exec-322] com.spf.controller.StudentController     : ---扣减成功，剩余库存：13
2021-03-08 09:43:36.539  INFO 31564 --- [http-nio-8805-exec-316] com.spf.controller.StudentController     : ---扣减成功，剩余库存：12
2021-03-08 09:43:36.541  INFO 31564 --- [http-nio-8805-exec-369] com.spf.controller.StudentController     : ---扣减成功，剩余库存：11
